property_id,check_in_date,room_category,successful_bookings,capacity
17560,28-06-2022,RT1,20,40
19558,28-06-2022,RT1,17,40
19560,28-06-2022,RT1,17,26
17561,28-06-2022,RT1,17,26
16560,28-06-2022,RT1,17,34
16561,28-06-2022,RT1,12,18
16562,28-06-2022,RT1,15,31
16563,28-06-2022,RT1,26,41
17559,28-06-2022,RT1,18,32
17562,28-06-2022,RT1,8,20
17563,28-06-2022,RT1,17,25
18558,28-06-2022,RT1,7,15
18559,28-06-2022,RT1,17,42
18561,28-06-2022,RT1,18,33
18562,28-06-2022,RT1,27,38
18563,28-06-2022,RT1,13,27
19559,28-06-2022,RT1,12,24
19561,28-06-2022,RT1,16,36
17564,28-06-2022,RT1,6,16
19562,28-06-2022,RT2,14,23
18563,28-06-2022,RT2,14,29
17561,28-06-2022,RT2,24,36
17558,28-06-2022,RT2,26,50
16562,28-06-2022,RT2,23,43
16561,28-06-2022,RT2,15,24
16558,28-06-2022,RT2,15,22
19560,28-06-2022,RT2,22,38
16563,28-06-2022,RT2,23,38
16559,28-06-2022,RT2,26,41
19559,28-06-2022,RT2,23,41
19558,28-06-2022,RT2,15,39
17559,28-06-2022,RT2,23,39
16560,28-06-2022,RT2,15,34
18562,28-06-2022,RT2,21,34
18559,28-06-2022,RT2,21,44
17563,28-06-2022,RT2,27,44
17562,28-06-2022,RT2,12,30
18558,28-06-2022,RT2,14,30
17564,28-06-2022,RT2,16,40
18561,28-06-2022,RT2,28,40
18560,28-06-2022,RT2,23,40
17560,28-06-2022,RT2,22,45
19561,28-06-2022,RT2,20,45
19563,28-06-2022,RT2,26,45
19563,28-06-2022,RT3,15,29
19562,28-06-2022,RT3,18,29
19561,28-06-2022,RT3,13,29
18562,28-06-2022,RT3,19,29
17558,28-06-2022,RT3,14,27
17562,28-06-2022,RT3,12,27
19559,28-06-2022,RT3,15,27
16559,28-06-2022,RT3,21,32
16558,28-06-2022,RT3,5,8
18561,28-06-2022,RT3,15,25
18560,28-06-2022,RT3,17,24
16561,28-06-2022,RT3,13,21
17560,28-06-2022,RT3,13,25
18558,28-06-2022,RT3,13,26
19560,28-06-2022,RT3,14,19
18559,28-06-2022,RT3,9,23
19558,28-06-2022,RT3,9,21
16562,28-06-2022,RT3,10,18
17564,28-06-2022,RT3,10,24
17561,28-06-2022,RT3,12,19
16560,28-06-2022,RT3,11,20
16563,28-06-2022,RT3,11,20
17559,28-06-2022,RT3,11,16
17563,28-06-2022,RT3,11,16
18563,28-06-2022,RT3,11,23
19559,28-06-2022,RT4,2,3
16558,28-06-2022,RT4,2,3
17558,28-06-2022,RT4,4,6
16560,28-06-2022,RT4,4,7
16561,28-06-2022,RT4,5,10
18561,28-06-2022,RT4,5,9
17560,28-06-2022,RT4,6,13
17564,28-06-2022,RT4,7,17
18560,28-06-2022,RT4,10,15
19560,28-06-2022,RT4,9,16
18559,28-06-2022,RT4,8,19
17563,28-06-2022,RT4,11,19
19562,28-06-2022,RT4,7,14
17559,28-06-2022,RT4,8,14
18558,28-06-2022,RT4,10,20
18562,28-06-2022,RT4,11,20
18563,28-06-2022,RT4,9,18
16563,28-06-2022,RT4,13,18
16559,28-06-2022,RT4,10,18
16562,28-06-2022,RT4,3,6
17562,28-06-2022,RT4,3,6
19563,28-06-2022,RT4,3,6
19558,28-06-2022,RT4,3,7
19561,28-06-2022,RT4,3,7
17561,28-06-2022,RT4,3,4
19563,29-06-2022,RT3,15,29
18560,29-06-2022,RT1,20,30
19562,29-06-2022,RT1,20,30
19563,29-06-2022,RT1,14,30
17558,29-06-2022,RT1,10,19
16558,29-06-2022,RT1,12,19
17560,29-06-2022,RT1,21,40
19558,29-06-2022,RT1,18,40
19560,29-06-2022,RT1,13,26
17561,29-06-2022,RT1,17,26
16560,29-06-2022,RT1,18,34
16561,29-06-2022,RT1,10,18
16562,29-06-2022,RT1,14,31
16563,29-06-2022,RT1,23,41
17559,29-06-2022,RT1,22,32
17562,29-06-2022,RT1,8,20
17563,29-06-2022,RT1,15,25
18558,29-06-2022,RT1,8,15
18559,29-06-2022,RT1,18,42
18561,29-06-2022,RT1,21,33
18562,29-06-2022,RT1,24,38
18563,29-06-2022,RT1,15,27
19559,29-06-2022,RT1,12,24
19561,29-06-2022,RT1,20,36
17564,29-06-2022,RT1,7,16
19562,29-06-2022,RT2,17,23
18563,29-06-2022,RT2,15,29
17561,29-06-2022,RT2,23,36
17558,29-06-2022,RT2,25,50
16562,29-06-2022,RT2,23,43
16561,29-06-2022,RT2,15,24
16558,29-06-2022,RT2,15,22
19560,29-06-2022,RT2,24,38
16563,29-06-2022,RT2,25,38
16559,29-06-2022,RT2,23,41
19559,29-06-2022,RT2,22,41
19558,29-06-2022,RT2,15,39
17559,29-06-2022,RT2,24,39
16560,29-06-2022,RT2,19,34
18562,29-06-2022,RT2,20,34
18559,29-06-2022,RT2,19,44
17563,29-06-2022,RT2,28,44
17562,29-06-2022,RT2,14,30
18558,29-06-2022,RT2,14,30
17564,29-06-2022,RT2,17,40
18561,29-06-2022,RT2,27,40
18560,29-06-2022,RT2,23,40
17560,29-06-2022,RT2,24,45
19561,29-06-2022,RT2,25,45
19563,29-06-2022,RT2,24,45
16559,29-06-2022,RT1,18,30
19562,29-06-2022,RT3,20,29
19561,29-06-2022,RT3,14,29
18562,29-06-2022,RT3,18,29
17558,29-06-2022,RT3,15,27
17562,29-06-2022,RT3,10,27
19559,29-06-2022,RT3,12,27
16559,29-06-2022,RT3,20,32
16558,29-06-2022,RT3,5,8
18561,29-06-2022,RT3,19,25
18560,29-06-2022,RT3,16,24
16563,29-06-2022,RT3,13,20
18563,29-06-2022,RT3,13,23
16561,29-06-2022,RT3,14,21
16562,29-06-2022,RT3,9,18
17559,29-06-2022,RT3,10,16
18559,29-06-2022,RT3,10,23
19558,29-06-2022,RT3,10,21
16560,29-06-2022,RT3,12,20
17560,29-06-2022,RT3,12,25
18558,29-06-2022,RT3,12,26
19560,29-06-2022,RT3,12,19
17564,29-06-2022,RT3,12,24
17561,29-06-2022,RT3,11,19
17563,29-06-2022,RT3,11,16
19559,29-06-2022,RT4,2,3
16558,29-06-2022,RT4,2,3
16562,29-06-2022,RT4,4,6
19558,29-06-2022,RT4,4,7
16561,29-06-2022,RT4,5,10
17560,29-06-2022,RT4,6,13
18561,29-06-2022,RT4,6,9
17564,29-06-2022,RT4,7,17
18560,29-06-2022,RT4,9,15
19560,29-06-2022,RT4,10,16
18559,29-06-2022,RT4,8,19
17563,29-06-2022,RT4,14,19
19562,29-06-2022,RT4,10,14
17559,29-06-2022,RT4,9,14
18558,29-06-2022,RT4,10,20
18562,29-06-2022,RT4,12,20
18563,29-06-2022,RT4,10,18
16563,29-06-2022,RT4,11,18
16559,29-06-2022,RT4,10,18
17558,29-06-2022,RT4,3,6
17562,29-06-2022,RT4,3,6
19563,29-06-2022,RT4,3,6
16560,29-06-2022,RT4,3,7
19561,29-06-2022,RT4,3,7
17561,29-06-2022,RT4,3,4
16559,30-06-2022,RT1,17,30
19562,30-06-2022,RT1,19,30
19563,30-06-2022,RT1,15,30
17558,30-06-2022,RT1,10,19
16558,30-06-2022,RT1,13,19
17560,30-06-2022,RT1,18,40
19558,30-06-2022,RT1,17,40
19560,30-06-2022,RT1,16,26
17561,30-06-2022,RT1,16,26
16560,30-06-2022,RT1,17,34
16561,30-06-2022,RT1,12,18
16562,30-06-2022,RT1,17,31
16563,30-06-2022,RT1,27,41
17559,30-06-2022,RT1,22,32
17562,30-06-2022,RT1,9,20
17563,30-06-2022,RT1,13,25
18558,30-06-2022,RT1,8,15
18559,30-06-2022,RT1,16,42
18561,30-06-2022,RT1,21,33
18562,30-06-2022,RT1,24,38
18563,30-06-2022,RT1,14,27
19559,30-06-2022,RT1,12,24
19561,30-06-2022,RT1,18,36
17564,30-06-2022,RT1,6,16
19562,30-06-2022,RT2,14,23
18563,30-06-2022,RT2,14,29
17561,30-06-2022,RT2,22,36
17558,30-06-2022,RT2,24,50
16562,30-06-2022,RT2,19,43
16561,30-06-2022,RT2,14,24
16558,30-06-2022,RT2,15,22
19560,30-06-2022,RT2,27,38
16563,30-06-2022,RT2,22,38
16559,30-06-2022,RT2,27,41
19559,30-06-2022,RT2,22,41
19558,30-06-2022,RT2,17,39
17559,30-06-2022,RT2,22,39
16560,30-06-2022,RT2,15,34
18562,30-06-2022,RT2,22,34
18559,30-06-2022,RT2,19,44
17563,30-06-2022,RT2,32,44
17562,30-06-2022,RT2,14,30
18558,30-06-2022,RT2,14,30
17564,30-06-2022,RT2,18,40
18561,30-06-2022,RT2,28,40
18560,30-06-2022,RT2,24,40
17560,30-06-2022,RT2,25,45
19561,30-06-2022,RT2,22,45
19563,30-06-2022,RT2,23,45
19563,30-06-2022,RT3,13,29
18560,30-06-2022,RT1,18,30
19562,30-06-2022,RT3,20,29
19561,30-06-2022,RT3,15,29
18562,30-06-2022,RT3,18,29
17558,30-06-2022,RT3,16,27
17562,30-06-2022,RT3,11,27
19559,30-06-2022,RT3,14,27
16559,30-06-2022,RT3,20,32
16558,30-06-2022,RT3,5,8
18561,30-06-2022,RT3,18,25
19558,30-06-2022,RT3,8,21
16561,30-06-2022,RT3,13,21
17560,30-06-2022,RT3,13,25
16563,30-06-2022,RT3,14,20
18558,30-06-2022,RT3,14,26
18560,30-06-2022,RT3,14,24
16560,30-06-2022,RT3,9,20
17563,30-06-2022,RT3,9,16
16562,30-06-2022,RT3,10,18
18559,30-06-2022,RT3,10,23
17564,30-06-2022,RT3,10,24
19560,30-06-2022,RT3,12,19
17559,30-06-2022,RT3,11,16
17561,30-06-2022,RT3,11,19
18563,30-06-2022,RT3,11,23
19559,30-06-2022,RT4,2,3
16558,30-06-2022,RT4,2,3
16562,30-06-2022,RT4,4,6
19561,30-06-2022,RT4,4,7
17560,30-06-2022,RT4,5,13
18561,30-06-2022,RT4,5,9
16561,30-06-2022,RT4,6,10
17564,30-06-2022,RT4,7,17
18560,30-06-2022,RT4,8,15
19560,30-06-2022,RT4,10,16
18559,30-06-2022,RT4,9,19
17563,30-06-2022,RT4,11,19
19562,30-06-2022,RT4,8,14
17559,30-06-2022,RT4,9,14
18558,30-06-2022,RT4,11,20
18562,30-06-2022,RT4,12,20
18563,30-06-2022,RT4,10,18
16563,30-06-2022,RT4,12,18
16559,30-06-2022,RT4,10,18
17558,30-06-2022,RT4,3,6
17562,30-06-2022,RT4,3,6
19563,30-06-2022,RT4,3,6
16560,30-06-2022,RT4,3,7
19558,30-06-2022,RT4,3,7
17561,30-06-2022,RT4,3,4
16559,01-07-2022,RT1,20,30
18560,01-07-2022,RT1,17,30
19562,01-07-2022,RT1,19,30
19563,01-07-2022,RT1,14,30
17558,01-07-2022,RT1,9,19
16558,01-07-2022,RT1,11,19
17560,01-07-2022,RT1,20,40
19558,01-07-2022,RT1,17,40
19560,01-07-2022,RT1,15,26
17561,01-07-2022,RT1,17,26
16560,01-07-2022,RT1,16,34
16561,01-07-2022,RT1,13,18
16562,01-07-2022,RT1,17,31
16563,01-07-2022,RT1,29,41
17559,01-07-2022,RT1,22,32
17562,01-07-2022,RT1,9,20
17563,01-07-2022,RT1,15,25
18558,01-07-2022,RT1,7,15
18559,01-07-2022,RT1,19,42
18561,01-07-2022,RT1,19,33
18562,01-07-2022,RT1,24,38
18563,01-07-2022,RT1,12,27
19559,01-07-2022,RT1,12,24
19561,01-07-2022,RT1,19,36
17564,01-07-2022,RT1,7,16
19562,01-07-2022,RT2,15,23
18563,01-07-2022,RT2,17,29
17561,01-07-2022,RT2,21,36
17558,01-07-2022,RT2,27,50
16562,01-07-2022,RT2,19,43
16561,01-07-2022,RT2,14,24
16558,01-07-2022,RT2,13,22
19560,01-07-2022,RT2,23,38
16563,01-07-2022,RT2,22,38
16559,01-07-2022,RT2,26,41
19559,01-07-2022,RT2,22,41
19558,01-07-2022,RT2,17,39
17559,01-07-2022,RT2,26,39
16560,01-07-2022,RT2,17,34
18562,01-07-2022,RT2,20,34
18559,01-07-2022,RT2,17,44
17563,01-07-2022,RT2,28,44
17562,01-07-2022,RT2,12,30
18558,01-07-2022,RT2,16,30
17564,01-07-2022,RT2,16,40
18561,01-07-2022,RT2,23,40
18560,01-07-2022,RT2,25,40
17560,01-07-2022,RT2,25,45
19561,01-07-2022,RT2,24,45
19563,01-07-2022,RT2,20,45
19563,01-07-2022,RT3,15,29
19562,01-07-2022,RT3,20,29
19561,01-07-2022,RT3,15,29
18562,01-07-2022,RT3,20,29
17558,01-07-2022,RT3,13,27
17562,01-07-2022,RT3,11,27
19559,01-07-2022,RT3,14,27
16559,01-07-2022,RT3,20,32
16558,01-07-2022,RT3,5,8
18561,01-07-2022,RT3,18,25
18560,01-07-2022,RT3,16,24
19558,01-07-2022,RT3,8,21
16561,01-07-2022,RT3,13,21
16563,01-07-2022,RT3,13,20
17560,01-07-2022,RT3,13,25
18558,01-07-2022,RT3,14,26
16562,01-07-2022,RT3,9,18
17559,01-07-2022,RT3,9,16
16560,01-07-2022,RT3,10,20
17563,01-07-2022,RT3,10,16
19560,01-07-2022,RT3,10,19
17561,01-07-2022,RT3,11,19
18559,01-07-2022,RT3,11,23
18563,01-07-2022,RT3,11,23
17564,01-07-2022,RT3,11,24
16558,01-07-2022,RT4,2,3
16562,01-07-2022,RT4,4,6
19561,01-07-2022,RT4,4,7
16561,01-07-2022,RT4,6,10
18561,01-07-2022,RT4,6,9
17560,01-07-2022,RT4,7,13
19559,01-07-2022,RT4,1,3
17564,01-07-2022,RT4,7,17
18560,01-07-2022,RT4,12,15
19560,01-07-2022,RT4,10,16
18559,01-07-2022,RT4,10,19
17563,01-07-2022,RT4,14,19
19562,01-07-2022,RT4,9,14
17559,01-07-2022,RT4,9,14
18558,01-07-2022,RT4,10,20
18562,01-07-2022,RT4,13,20
18563,01-07-2022,RT4,10,18
16563,01-07-2022,RT4,10,18
16559,01-07-2022,RT4,11,18
17558,01-07-2022,RT4,3,6
17562,01-07-2022,RT4,3,6
19563,01-07-2022,RT4,3,6
16560,01-07-2022,RT4,3,7
19558,01-07-2022,RT4,3,7
17561,01-07-2022,RT4,3,4
19563,02-07-2022,RT3,22,29
16559,02-07-2022,RT1,29,30
18560,02-07-2022,RT1,27,30
19562,02-07-2022,RT1,26,30
19563,02-07-2022,RT1,21,30
17558,02-07-2022,RT1,15,19
16558,02-07-2022,RT1,17,19
17560,02-07-2022,RT1,28,40
19558,02-07-2022,RT1,23,40
19560,02-07-2022,RT1,23,26
17561,02-07-2022,RT1,23,26
16560,02-07-2022,RT1,24,34
16561,02-07-2022,RT1,17,18
16562,02-07-2022,RT1,23,31
16563,02-07-2022,RT1,34,41
17559,02-07-2022,RT1,28,32
17562,02-07-2022,RT1,14,20
17563,02-07-2022,RT1,21,25
18558,02-07-2022,RT1,11,15
18559,02-07-2022,RT1,24,42
18561,02-07-2022,RT1,30,33
18562,02-07-2022,RT1,35,38
18563,02-07-2022,RT1,20,27
19559,02-07-2022,RT1,17,24
19561,02-07-2022,RT1,27,36
17564,02-07-2022,RT1,8,16
19562,02-07-2022,RT2,22,23
18563,02-07-2022,RT2,22,29
17561,02-07-2022,RT2,33,36
17558,02-07-2022,RT2,36,50
16562,02-07-2022,RT2,30,43
16561,02-07-2022,RT2,21,24
16558,02-07-2022,RT2,19,22
19560,02-07-2022,RT2,38,38
16563,02-07-2022,RT2,31,38
16559,02-07-2022,RT2,38,41
19559,02-07-2022,RT2,28,41
19558,02-07-2022,RT2,22,39
17559,02-07-2022,RT2,32,39
16560,02-07-2022,RT2,25,34
18562,02-07-2022,RT2,32,34
18559,02-07-2022,RT2,26,44
17563,02-07-2022,RT2,37,44
17562,02-07-2022,RT2,19,30
18558,02-07-2022,RT2,23,30
17564,02-07-2022,RT2,24,40
18561,02-07-2022,RT2,38,40
18560,02-07-2022,RT2,35,40
17560,02-07-2022,RT2,34,45
19561,02-07-2022,RT2,33,45
19563,02-07-2022,RT2,33,45
19562,02-07-2022,RT3,24,29
19561,02-07-2022,RT3,21,29
18562,02-07-2022,RT3,28,29
17558,02-07-2022,RT3,19,27
17562,02-07-2022,RT3,17,27
19559,02-07-2022,RT3,19,27
16559,02-07-2022,RT3,28,32
16558,02-07-2022,RT3,7,8
17560,02-07-2022,RT3,19,25
18561,02-07-2022,RT3,22,25
16561,02-07-2022,RT3,20,21
16563,02-07-2022,RT3,18,20
17559,02-07-2022,RT3,16,16
17561,02-07-2022,RT3,16,19
18558,02-07-2022,RT3,19,26
18560,02-07-2022,RT3,22,24
18563,02-07-2022,RT3,17,23
19560,02-07-2022,RT3,17,19
16560,02-07-2022,RT3,15,20
16562,02-07-2022,RT3,13,18
17563,02-07-2022,RT3,14,16
17564,02-07-2022,RT3,14,24
18559,02-07-2022,RT3,12,23
19558,02-07-2022,RT3,11,21
19559,02-07-2022,RT4,2,3
17558,02-07-2022,RT4,4,6
17562,02-07-2022,RT4,4,6
19563,02-07-2022,RT4,4,6
19558,02-07-2022,RT4,4,7
16560,02-07-2022,RT4,5,7
16562,02-07-2022,RT4,5,6
19561,02-07-2022,RT4,5,7
16561,02-07-2022,RT4,9,10
17560,02-07-2022,RT4,10,13
18561,02-07-2022,RT4,8,9
17564,02-07-2022,RT4,11,17
18560,02-07-2022,RT4,14,15
19560,02-07-2022,RT4,14,16
18559,02-07-2022,RT4,13,19
17563,02-07-2022,RT4,17,19
19562,02-07-2022,RT4,13,14
17559,02-07-2022,RT4,14,14
18558,02-07-2022,RT4,13,20
18562,02-07-2022,RT4,19,20
18563,02-07-2022,RT4,14,18
16563,02-07-2022,RT4,18,18
16559,02-07-2022,RT4,17,18
17561,02-07-2022,RT4,3,4
16558,02-07-2022,RT4,3,3
19563,03-07-2022,RT3,23,29
18560,03-07-2022,RT1,27,30
19562,03-07-2022,RT1,27,30
19563,03-07-2022,RT1,20,30
17558,03-07-2022,RT1,15,19
16558,03-07-2022,RT1,18,19
17560,03-07-2022,RT1,29,40
19558,03-07-2022,RT1,22,40
19560,03-07-2022,RT1,22,26
17561,03-07-2022,RT1,23,26
16560,03-07-2022,RT1,27,34
16561,03-07-2022,RT1,17,18
16562,03-07-2022,RT1,23,31
16563,03-07-2022,RT1,36,41
17559,03-07-2022,RT1,29,32
17562,03-07-2022,RT1,13,20
17563,03-07-2022,RT1,23,25
18558,03-07-2022,RT1,11,15
18559,03-07-2022,RT1,27,42
18561,03-07-2022,RT1,31,33
18562,03-07-2022,RT1,33,38
18563,03-07-2022,RT1,21,27
19559,03-07-2022,RT1,17,24
19561,03-07-2022,RT1,28,36
17564,03-07-2022,RT1,9,16
19562,03-07-2022,RT2,20,23
18563,03-07-2022,RT2,21,29
17561,03-07-2022,RT2,36,36
17558,03-07-2022,RT2,34,50
16562,03-07-2022,RT2,32,43
16561,03-07-2022,RT2,20,24
16558,03-07-2022,RT2,21,22
19560,03-07-2022,RT2,34,38
16563,03-07-2022,RT2,35,38
16559,03-07-2022,RT2,40,41
19559,03-07-2022,RT2,30,41
19558,03-07-2022,RT2,22,39
17559,03-07-2022,RT2,36,39
16560,03-07-2022,RT2,24,34
18562,03-07-2022,RT2,29,34
18559,03-07-2022,RT2,30,44
17563,03-07-2022,RT2,43,44
17562,03-07-2022,RT2,17,30
18558,03-07-2022,RT2,21,30
17564,03-07-2022,RT2,23,40
18561,03-07-2022,RT2,35,40
18560,03-07-2022,RT2,35,40
17560,03-07-2022,RT2,31,45
19561,03-07-2022,RT2,35,45
19563,03-07-2022,RT2,33,45
16559,03-07-2022,RT1,28,30
19562,03-07-2022,RT3,27,29
19561,03-07-2022,RT3,22,29
18562,03-07-2022,RT3,27,29
17558,03-07-2022,RT3,20,27
17562,03-07-2022,RT3,15,27
19559,03-07-2022,RT3,20,27
16559,03-07-2022,RT3,29,32
16558,03-07-2022,RT3,7,8
17560,03-07-2022,RT3,19,25
18561,03-07-2022,RT3,23,25
16561,03-07-2022,RT3,19,21
16563,03-07-2022,RT3,18,20
17561,03-07-2022,RT3,16,19
18558,03-07-2022,RT3,20,26
18560,03-07-2022,RT3,21,24
18563,03-07-2022,RT3,16,23
19560,03-07-2022,RT3,18,19
17559,03-07-2022,RT3,15,16
17563,03-07-2022,RT3,15,16
17564,03-07-2022,RT3,15,24
16560,03-07-2022,RT3,14,20
16562,03-07-2022,RT3,14,18
18559,03-07-2022,RT3,14,23
19558,03-07-2022,RT3,11,21
19559,03-07-2022,RT4,2,3
16562,03-07-2022,RT4,4,6
17562,03-07-2022,RT4,4,6
19563,03-07-2022,RT4,4,6
17561,03-07-2022,RT4,4,4
16560,03-07-2022,RT4,5,7
17558,03-07-2022,RT4,5,6
19558,03-07-2022,RT4,5,7
19561,03-07-2022,RT4,5,7
16561,03-07-2022,RT4,9,10
17560,03-07-2022,RT4,10,13
18561,03-07-2022,RT4,8,9
17564,03-07-2022,RT4,9,17
18560,03-07-2022,RT4,13,15
19560,03-07-2022,RT4,15,16
18559,03-07-2022,RT4,10,19
17563,03-07-2022,RT4,18,19
19562,03-07-2022,RT4,13,14
17559,03-07-2022,RT4,12,14
18558,03-07-2022,RT4,13,20
18562,03-07-2022,RT4,19,20
18563,03-07-2022,RT4,13,18
16563,03-07-2022,RT4,15,18
16559,03-07-2022,RT4,16,18
16558,03-07-2022,RT4,3,3
16559,04-07-2022,RT1,19,30
18560,04-07-2022,RT1,17,30
19562,04-07-2022,RT1,15,30
19563,04-07-2022,RT1,17,30
17558,04-07-2022,RT1,11,19
16558,04-07-2022,RT1,14,19
17560,04-07-2022,RT1,19,40
19558,04-07-2022,RT1,17,40
19560,04-07-2022,RT1,17,26
17561,04-07-2022,RT1,14,26
16560,04-07-2022,RT1,19,34
16561,04-07-2022,RT1,13,18
16562,04-07-2022,RT1,15,31
16563,04-07-2022,RT1,25,41
17559,04-07-2022,RT1,20,32
17562,04-07-2022,RT1,7,20
17563,04-07-2022,RT1,18,25
18558,04-07-2022,RT1,7,15
18559,04-07-2022,RT1,17,42
18561,04-07-2022,RT1,20,33
18562,04-07-2022,RT1,22,38
18563,04-07-2022,RT1,15,27
19559,04-07-2022,RT1,11,24
19561,04-07-2022,RT1,19,36
17564,04-07-2022,RT1,6,16
19562,04-07-2022,RT2,14,23
18563,04-07-2022,RT2,15,29
17561,04-07-2022,RT2,23,36
17558,04-07-2022,RT2,26,50
16562,04-07-2022,RT2,20,43
16561,04-07-2022,RT2,14,24
16558,04-07-2022,RT2,12,22
19560,04-07-2022,RT2,22,38
16563,04-07-2022,RT2,23,38
16559,04-07-2022,RT2,28,41
19559,04-07-2022,RT2,21,41
19558,04-07-2022,RT2,17,39
17559,04-07-2022,RT2,28,39
16560,04-07-2022,RT2,19,34
18562,04-07-2022,RT2,24,34
18559,04-07-2022,RT2,17,44
17563,04-07-2022,RT2,31,44
17562,04-07-2022,RT2,12,30
18558,04-07-2022,RT2,14,30
17564,04-07-2022,RT2,19,40
18561,04-07-2022,RT2,24,40
18560,04-07-2022,RT2,23,40
17560,04-07-2022,RT2,21,45
19561,04-07-2022,RT2,22,45
19563,04-07-2022,RT2,23,45
19563,04-07-2022,RT3,14,29
19562,04-07-2022,RT3,18,29
19561,04-07-2022,RT3,14,29
18562,04-07-2022,RT3,17,29
17558,04-07-2022,RT3,14,27
17562,04-07-2022,RT3,11,27
19559,04-07-2022,RT3,13,27
16559,04-07-2022,RT3,18,32
16558,04-07-2022,RT3,5,8
18561,04-07-2022,RT3,17,25
19558,04-07-2022,RT3,8,21
16561,04-07-2022,RT3,13,21
17560,04-07-2022,RT3,14,25
18558,04-07-2022,RT3,14,26
18560,04-07-2022,RT3,14,24
16562,04-07-2022,RT3,9,18
17563,04-07-2022,RT3,9,16
17564,04-07-2022,RT3,9,24
17559,04-07-2022,RT3,10,16
18563,04-07-2022,RT3,10,23
16560,04-07-2022,RT3,11,20
16563,04-07-2022,RT3,11,20
17561,04-07-2022,RT3,11,19
18559,04-07-2022,RT3,11,23
19560,04-07-2022,RT3,11,19
19559,04-07-2022,RT4,2,3
16558,04-07-2022,RT4,2,3
16562,04-07-2022,RT4,4,6
19563,04-07-2022,RT4,4,6
18561,04-07-2022,RT4,4,9
16561,04-07-2022,RT4,6,10
17560,04-07-2022,RT4,7,13
17564,04-07-2022,RT4,8,17
18560,04-07-2022,RT4,11,15
19560,04-07-2022,RT4,10,16
18559,04-07-2022,RT4,8,19
17563,04-07-2022,RT4,10,19
19562,04-07-2022,RT4,10,14
17559,04-07-2022,RT4,8,14
18558,04-07-2022,RT4,10,20
18562,04-07-2022,RT4,14,20
18563,04-07-2022,RT4,10,18
16563,04-07-2022,RT4,12,18
16559,04-07-2022,RT4,11,18
17558,04-07-2022,RT4,3,6
17562,04-07-2022,RT4,3,6
16560,04-07-2022,RT4,3,7
19558,04-07-2022,RT4,3,7
19561,04-07-2022,RT4,3,7
17561,04-07-2022,RT4,3,4
16559,05-07-2022,RT1,18,30
18560,05-07-2022,RT1,20,30
19562,05-07-2022,RT1,18,30
19563,05-07-2022,RT1,14,30
17558,05-07-2022,RT1,9,19
16558,05-07-2022,RT1,13,19
17560,05-07-2022,RT1,21,40
19558,05-07-2022,RT1,18,40
19560,05-07-2022,RT1,15,26
17561,05-07-2022,RT1,16,26
16560,05-07-2022,RT1,17,34
16561,05-07-2022,RT1,12,18
16562,05-07-2022,RT1,16,31
16563,05-07-2022,RT1,28,41
17559,05-07-2022,RT1,20,32
17562,05-07-2022,RT1,9,20
17563,05-07-2022,RT1,16,25
18558,05-07-2022,RT1,8,15
18559,05-07-2022,RT1,16,42
18561,05-07-2022,RT1,18,33
18562,05-07-2022,RT1,27,38
18563,05-07-2022,RT1,14,27
19559,05-07-2022,RT1,12,24
19561,05-07-2022,RT1,18,36
17564,05-07-2022,RT1,7,16
19562,05-07-2022,RT2,17,23
18563,05-07-2022,RT2,17,29
17561,05-07-2022,RT2,21,36
17558,05-07-2022,RT2,22,50
16562,05-07-2022,RT2,23,43
16561,05-07-2022,RT2,14,24
16558,05-07-2022,RT2,15,22
19560,05-07-2022,RT2,21,38
16563,05-07-2022,RT2,24,38
16559,05-07-2022,RT2,26,41
19559,05-07-2022,RT2,20,41
19558,05-07-2022,RT2,14,39
17559,05-07-2022,RT2,25,39
16560,05-07-2022,RT2,17,34
18562,05-07-2022,RT2,19,34
18559,05-07-2022,RT2,22,44
17563,05-07-2022,RT2,30,44
17562,05-07-2022,RT2,12,30
18558,05-07-2022,RT2,14,30
17564,05-07-2022,RT2,18,40
18561,05-07-2022,RT2,26,40
18560,05-07-2022,RT2,23,40
17560,05-07-2022,RT2,20,45
19561,05-07-2022,RT2,22,45
19563,05-07-2022,RT2,27,45
19563,05-07-2022,RT3,14,29
19562,05-07-2022,RT3,19,29
19561,05-07-2022,RT3,15,29
18562,05-07-2022,RT3,17,29
17558,05-07-2022,RT3,12,27
17562,05-07-2022,RT3,12,27
19559,05-07-2022,RT3,13,27
16559,05-07-2022,RT3,19,32
16558,05-07-2022,RT3,5,8
18561,05-07-2022,RT3,16,25
18558,05-07-2022,RT3,15,26
18560,05-07-2022,RT3,15,24
16562,05-07-2022,RT3,9,18
17559,05-07-2022,RT3,9,16
18559,05-07-2022,RT3,9,23
19558,05-07-2022,RT3,9,21
17564,05-07-2022,RT3,9,24
17563,05-07-2022,RT3,10,16
16561,05-07-2022,RT3,12,21
17560,05-07-2022,RT3,12,25
17561,05-07-2022,RT3,12,19
19560,05-07-2022,RT3,12,19
16560,05-07-2022,RT3,11,20
16563,05-07-2022,RT3,11,20
18563,05-07-2022,RT3,11,23
19559,05-07-2022,RT4,2,3
16558,05-07-2022,RT4,2,3
19563,05-07-2022,RT4,4,6
19561,05-07-2022,RT4,4,7
17560,05-07-2022,RT4,5,13
16561,05-07-2022,RT4,6,10
18561,05-07-2022,RT4,6,9
